Date,Xmin,Ymin,Xmax,Ymax
2022-11-11,10.181818181818183,199.2293080054274,18.409550045913683,213.21031207598372
2022-11-14,20.466483011937562,198.01356852103117,28.694214876033065,213.8181818181818
2022-11-15,30.751147842056938,186.46404341926728,38.97887970615244,210.7788331071913
2022-11-16,41.035812672176306,181.6010854816825,49.26354453627181,198.01356852103117
2022-11-17,51.32047750229568,185.2483039348711,59.54820936639118,196.797829036635
2022-11-18,61.605142332415056,168.22795115332428,69.83287419651056,190.71913161465397
2022-11-21,71.88980716253444,180.9932157394844,80.11753902662994,202.26865671641792
2022-11-22,82.1744719926538,194.36635006784257,90.40220385674931,209.56309362279512
2022-11-23,92.45913682277319,174.9145183175034,100.68686868686869,207.1316146540027
2022-11-24,102.74380165289256,166.40434192672996,110.97153351698806,180.38534599728627
2022-11-25,113.02846648301194,162.14925373134326,121.25619834710744,179.77747625508817
2022-11-28,123.31313131313131,174.9145183175034,131.5408631772268,197.40569877883308
2022-11-29,133.59779614325066,67.92944369063775,141.82552800734618,145.12890094979645
2022-11-30,143.88246097337006,44.22252374491177,152.11019283746558,83.12618724559024
2022-12-01,154.16712580348943,10.18181818181813,162.39485766758494,68.53731343283584
2022-12-02,164.4517906336088,13.829036635006787,172.67952249770428,39.359565807327044
2022-12-05,174.7364554637282,13.829036635006787,182.9641873278237,30.84938941655355
2022-12-06,185.02112029384756,27.202170963365006,193.24885215794308,52.73270013568515
2022-12-07,195.30578512396696,23.55495251017635,203.53351698806247,77.04748982360923
2022-12-08,205.59044995408632,15.652645861601059,213.81818181818184,61.242876526458645
