Date,Xmin,Ymin,Xmax,Ymax
2022-11-22,10.181818181818183,199.67676767676767,18.409550045913683,213.8181818181818
2022-11-23,20.466483011937562,181.57575757575756,28.694214876033065,211.55555555555554
2022-11-24,30.751147842056938,173.65656565656565,38.97887970615244,186.66666666666669
2022-11-25,41.035812672176306,169.6969696969697,49.26354453627181,186.1010101010101
2022-11-28,51.32047750229568,181.57575757575756,59.54820936639118,202.50505050505052
2022-11-29,61.605142332415056,82.02020202020202,69.83287419651056,153.85858585858585
2022-11-30,71.88980716253444,59.959595959596015,80.11753902662994,96.16161616161617
2022-12-01,82.1744719926538,28.282828282828234,90.40220385674931,82.5858585858586
2022-12-02,92.45913682277319,31.676767676767724,100.68686868686869,55.434343434343475
2022-12-05,102.74380165289256,31.676767676767724,110.97153351698806,47.51515151515156
2022-12-06,113.02846648301194,44.12121212121207,121.25619834710744,67.87878787878793
2022-12-07,123.31313131313131,40.72727272727269,131.5408631772268,90.50505050505052
2022-12-08,133.59779614325066,33.373737373737356,141.82552800734618,75.79797979797979
2022-12-09,143.88246097337006,49.21212121212119,152.11019283746558,78.62626262626264
2022-12-12,154.16712580348943,40.72727272727269,162.39485766758494,71.83838383838389
2022-12-13,164.4517906336088,10.181818181818187,172.67952249770428,69.57575757575756
2022-12-14,174.7364554637282,43.5555555555556,182.9641873278237,66.74747474747477
2022-12-15,185.02112029384756,44.68686868686865,193.24885215794308,66.74747474747477
2022-12-16,195.30578512396696,56.00000000000006,203.53351698806247,75.79797979797979
2022-12-19,205.59044995408632,58.82828282828285,213.81818181818184,74.1010101010101
