Date,Xmin,Ymin,Xmax,Ymax
2022-10-19,10.181818181818183,143.59874608150471,18.409550045913683,187.48589341692787
2022-10-20,20.466483011937562,168.1755485893416,28.694214876033065,196.2633228840125
2022-10-21,30.751147842056938,175.19749216300943,38.97887970615244,213.81818181818176
2022-10-24,41.035812672176306,157.64263322884017,49.26354453627181,199.7742946708463
2022-10-25,51.32047750229568,147.10971786833852,59.54820936639118,189.24137931034488
2022-10-26,61.605142332415056,152.37617554858934,69.83287419651056,192.7523510971787
2022-10-27,71.88980716253444,133.06583072100307,80.11753902662994,173.4420062695924
2022-10-28,82.1744719926538,141.8432601880877,90.40220385674931,164.66457680250778
2022-10-31,92.45913682277319,133.06583072100307,100.68686868686869,169.9310344827586
2022-11-01,102.74380165289256,150.62068965517233,110.97153351698806,176.95297805642622
2022-11-02,113.02846648301194,103.22257053291537,121.25619834710744,169.9310344827586
2022-11-03,123.31313131313131,103.22257053291537,131.5408631772268,136.57680250783687
2022-11-04,133.59779614325066,138.3322884012539,141.82552800734618,198.0188087774295
2022-11-07,143.88246097337006,97.95611285266455,152.11019283746558,176.95297805642622
2022-11-08,154.16712580348943,54.068965517241395,162.39485766758494,124.28840125391844
2022-11-09,164.4517906336088,52.31347962382438,172.67952249770428,83.91222570532909
2022-11-10,174.7364554637282,87.4231974921629,182.9641873278237,115.5109717868338
2022-11-11,185.02112029384756,47.047021943573554,193.24885215794308,87.4231974921629
2022-11-14,195.30578512396696,43.53605015673975,203.53351698806247,89.17868338557992
2022-11-15,205.59044995408632,10.181818181818244,213.81818181818184,80.40125391849529
