Date,Xmin,Ymin,Xmax,Ymax
2021-11-10,81.81818181818186,167.93165850542903,87.16577540106955,192.14924419842464
2021-11-11,88.50267379679148,188.68958909942523,93.85026737967918,250.96338088141374
2021-11-12,95.1871657754011,202.52820949542274,100.5347593582888,230.20545028741753
2021-11-15,101.87165775401073,167.93165850542903,107.21925133689842,209.44751969342144
2021-11-16,108.55614973262036,167.93165850542903,113.90374331550805,192.14924419842464
2021-11-17,115.24064171122998,171.39131360442843,120.58823529411768,219.82648499041954
2021-11-18,121.92513368983961,202.52820949542274,127.27272727272731,230.20545028741753
2021-11-19,128.60962566844924,205.98786459442204,133.95721925133694,230.20545028741753
2021-11-22,135.29411764705887,202.52820949542274,140.64171122994657,226.74579518841824
2021-11-23,141.97860962566847,202.52820949542274,147.32620320855617,223.28614008941884
2021-11-24,148.6631016042781,216.36682989142014,154.0106951871658,247.50372578241434
2021-11-25,155.34759358288773,233.66510538641694,160.69518716577542,250.96338088141374
2021-11-26,162.03208556149735,202.52820949542274,167.37967914438505,247.50372578241434
2021-11-29,168.71657754010698,181.77027890142654,174.06417112299468,233.66510538641694
2021-11-30,175.4010695187166,29.545454545454618,180.7486631016043,219.82648499041954
2021-12-01,182.08556149732624,77.98062593144562,187.43315508021394,167.93165850542903
2021-12-02,188.77005347593587,91.81924632744324,194.11764705882356,154.09303810943163
2021-12-03,195.4545454545455,126.41579731743684,200.8021390374332,171.39131360442843
2021-12-06,202.13903743315512,126.41579731743684,207.48663101604282,188.68958909942523
2021-12-07,208.82352941176478,154.09303810943163,214.17112299465248,202.52820949542274
2021-12-08,215.50802139037438,136.79476261443472,220.85561497326208,167.93165850542903
2021-12-09,222.192513368984,133.33510751543542,227.5401069518717,178.31062380242713
2021-12-10,228.87700534759364,157.55269320843104,234.22459893048133,181.77027890142654
2021-12-13,235.56149732620327,164.47200340642974,240.90909090909096,185.22993400042583
2021-12-14,242.2459893048129,112.57717692143922,247.5935828877006,167.93165850542903
2021-12-15,248.93048128342252,36.46476474345343,254.27807486631022,140.25441771343424
2021-12-16,255.61497326203215,81.44028103044514,260.9625668449199,126.41579731743684
2021-12-17,262.2994652406418,74.52097083244632,267.6470588235295,119.49648711943803
2021-12-20,268.9839572192514,91.81924632744324,274.33155080213913,157.55269320843104
2021-12-21,275.66844919786104,147.17372791143282,281.01604278074876,181.77027890142654
2021-12-22,282.35294117647067,60.68235043644893,287.7005347593584,195.60889929742393
2021-12-23,289.0374331550803,105.65786672344063,294.38502673796796,171.39131360442843
2021-12-24,295.7219251336899,154.09303810943163,301.0695187165776,178.31062380242713
2021-12-27,302.40641711229955,116.03683202043874,307.7540106951872,171.39131360442843
2021-12-28,309.0909090909092,147.17372791143282,314.43850267379685,174.85096870342784
2021-12-29,315.7754010695188,143.71407281243353,321.1229946524065,174.85096870342784
2021-12-30,322.4598930481284,154.09303810943163,327.80748663101605,174.85096870342784
