Date,Xmin,Ymin,Xmax,Ymax
2022-01-03,81.81818181818186,57.91557550816799,87.16577540106955,90.33857089412629
2022-01-04,88.50267379679148,57.91557550816799,93.85026737967918,78.17994762439196
2022-01-05,95.1871657754011,66.02132435465762,100.5347593582888,98.44431974061592
2022-01-06,101.87165775401073,90.33857089412629,107.21925133689842,122.76156628008482
2022-01-07,108.55614973262036,86.28569647088159,113.90374331550805,122.76156628008482
2022-01-10,115.24064171122998,86.28569647088159,120.58823529411768,114.65581743359519
2022-01-11,121.92513368983961,82.23282204763666,127.27272727272731,114.65581743359519
2022-01-12,128.60962566844924,86.28569647088159,133.95721925133694,110.60294301035026
2022-01-13,135.29411764705887,102.49719416386085,140.64171122994657,130.86731512657423
2022-01-14,141.97860962566847,130.86731512657423,147.32620320855617,167.34318493577746
2022-01-17,148.6631016042781,151.1316872427982,154.0106951871658,199.76618032173576
2022-01-18,155.34759358288773,179.5018082055118,160.69518716577542,236.242050130939
2022-01-19,162.03208556149735,220.03055243795973,167.37967914438505,264.6121710936525
2022-01-20,168.71657754010698,232.18917570769406,174.06417112299468,256.50642224716296
2022-01-21,175.4010695187166,215.97767801471502,180.7486631016043,244.34779897742862
2022-01-24,182.08556149732624,215.97767801471502,187.43315508021394,264.6121710936525
2022-01-25,188.77005347593587,252.45354782391814,194.11764705882356,329.4581618655692
2022-01-26,195.4545454545455,284.87654320987644,200.8021390374332,337.5639107120588
2022-01-27,202.13903743315512,288.92941763312126,207.48663101604282,361.8811572515276
2022-01-28,208.82352941176478,317.29953859583486,214.17112299465248,361.8811572515276
2022-02-03,215.50802139037438,260.55929667040766,220.85561497326208,305.1409153261004
2022-02-04,222.192513368984,264.6121710936525,227.5401069518717,297.0351664796109
2022-02-07,228.87700534759364,244.34779897742862,234.22459893048133,288.92941763312126
2022-02-08,235.56149732620327,236.242050130939,240.90909090909096,284.87654320987644
2022-02-09,242.2459893048129,167.34318493577746,247.5935828877006,268.6650455168973
2022-02-10,248.93048128342252,159.23743608928783,254.27807486631022,220.03055243795973
2022-02-11,255.61497326203215,203.8190547449807,260.9625668449199,272.7179199401421
2022-02-14,262.2994652406418,284.87654320987644,267.6470588235295,325.4052874423244
2022-02-15,268.9839572192514,260.55929667040766,274.33155080213913,329.4581618655692
2022-02-16,275.66844919786104,252.45354782391814,281.01604278074876,280.82366878663163
2022-02-17,282.35294117647067,232.18917570769406,287.7005347593584,284.87654320987644
2022-02-18,289.0374331550803,260.55929667040766,294.38502673796796,288.92941763312126
2022-02-21,295.7219251336899,215.97767801471502,301.0695187165776,276.7707943633869
2022-02-22,302.40641711229955,224.08342686120466,307.7540106951872,260.55929667040766
2022-02-23,309.0909090909092,220.03055243795973,314.43850267379685,248.40067340067333
2022-02-24,315.7754010695188,244.34779897742862,321.1229946524065,288.92941763312126
2022-02-25,322.4598930481284,252.45354782391814,327.80748663101605,284.87654320987644
2022-02-28,329.14438502673806,236.242050130939,334.49197860962573,280.82366878663163
2022-03-02,335.82887700534764,228.13630128444936,341.1764705882353,252.45354782391814
2022-03-03,342.5133689839573,211.9248035914701,347.860962566845,244.34779897742862
2022-03-04,349.1978609625669,220.03055243795973,354.54545454545456,240.2949245541837
2022-03-07,355.8823529411766,203.8190547449807,361.22994652406425,240.2949245541837
