Date,Xmin,Ymin,Xmax,Ymax
2021-12-07,81.81818181818186,148.56742783283062,87.16577540106955,197.5764756570444
2021-12-08,88.50267379679148,131.06419646704012,93.85026737967918,162.57001292546317
2021-12-09,95.1871657754011,127.56355019388207,100.5347593582888,173.07195174493756
2021-12-10,101.87165775401073,152.0680741059889,107.21925133689842,176.57259801809562
2021-12-13,108.55614973262036,159.069366652305,113.90374331550805,180.0732442912538
2021-12-14,115.24064171122998,106.55967255493329,120.58823529411768,162.57001292546317
2021-12-15,121.92513368983961,29.545454545454504,127.27272727272731,134.56484274019817
2021-12-16,128.60962566844924,75.05385609651012,133.95721925133694,120.56225764756573
2021-12-17,135.29411764705887,68.05256355019401,140.64171122994657,113.5609651012494
2021-12-20,141.97860962566847,85.5557949159845,147.32620320855617,152.0680741059889
2021-12-21,148.6631016042781,141.5661352865145,154.0106951871658,176.57259801809562
2021-12-22,155.34759358288773,54.04997845756134,160.69518716577542,190.57518311072818
2021-12-23,162.03208556149735,99.55838000861695,167.37967914438505,166.07065919862134
2021-12-24,168.71657754010698,148.56742783283062,174.06417112299468,173.07195174493756
2021-12-27,175.4010695187166,110.06031882809134,180.7486631016043,166.07065919862134
2021-12-28,182.08556149732624,141.5661352865145,187.43315508021394,169.5713054717794
2021-12-29,188.77005347593587,138.06548901335623,194.11764705882356,169.5713054717794
2021-12-30,195.4545454545455,148.56742783283062,200.8021390374332,169.5713054717794
2022-01-03,202.13903743315512,134.56484274019817,207.48663101604282,162.57001292546317
2022-01-04,208.82352941176478,134.56484274019817,214.17112299465248,152.0680741059889
2022-01-05,215.50802139037438,141.5661352865145,220.85561497326208,169.5713054717794
2022-01-06,222.192513368984,162.57001292546317,227.5401069518717,190.57518311072818
2022-01-07,228.87700534759364,159.069366652305,234.22459893048133,190.57518311072818
2022-01-10,235.56149732620327,159.069366652305,240.90909090909096,183.57389056441195
2022-01-11,242.2459893048129,155.56872037914695,247.5935828877006,183.57389056441195
2022-01-12,248.93048128342252,159.069366652305,254.27807486631022,180.0732442912538
2022-01-13,255.61497326203215,173.07195174493756,260.9625668449199,197.5764756570444
2022-01-14,262.2994652406418,197.5764756570444,267.6470588235295,229.08229211546745
2022-01-17,268.9839572192514,215.079707022835,274.33155080213913,257.08746230073245
2022-01-18,275.66844919786104,239.58423093494184,281.01604278074876,288.5932787591555
2022-01-19,282.35294117647067,274.59069366652307,287.7005347593584,313.09780267126246
2022-01-20,289.0374331550803,285.09263248599746,294.38502673796796,306.0965101249461
2022-01-21,295.7219251336899,271.0900473933649,301.0695187165776,295.59457130547185
2022-01-24,302.40641711229955,271.0900473933649,307.7540106951872,313.09780267126246
2022-01-25,309.0909090909092,302.59586385178807,314.43850267379685,369.10814304179235
2022-01-26,315.7754010695188,330.60103403705295,321.1229946524065,376.10943558810857
2022-01-27,322.4598930481284,334.1016803102111,327.80748663101605,397.11331322705735
2022-01-28,329.14438502673806,358.60620422231796,334.49197860962573,397.11331322705735
2022-02-03,335.82887700534764,309.5971563981043,341.1764705882353,348.10426540284357
2022-02-04,342.5133689839573,313.09780267126246,347.860962566845,341.10297285652734
2022-02-07,349.1978609625669,295.59457130547185,354.54545454545456,334.1016803102111
2022-02-08,355.8823529411766,288.5932787591555,361.22994652406425,330.60103403705295
2022-02-09,362.56684491978615,229.08229211546745,367.9144385026738,316.5984489444205
2022-02-10,369.25133689839583,222.08099956915123,374.5989304812835,274.59069366652307
2022-02-11,375.9358288770054,260.5881085738906,381.2834224598931,320.0990952175787
2022-02-14,382.6203208556151,330.60103403705295,387.96791443850276,365.6074967686342
2022-02-15,389.30481283422466,309.5971563981043,394.65240641711233,369.10814304179235
2022-02-16,395.98930481283435,302.59586385178807,401.336898395722,327.1003877638949
2022-02-17,402.6737967914439,285.09263248599746,408.0213903743316,330.60103403705295
2022-02-18,409.3582887700536,309.5971563981043,414.7058823529413,334.1016803102111
2022-02-21,416.0427807486632,271.0900473933649,421.39037433155084,323.59974149073673
2022-02-22,422.72727272727286,278.09133993968123,428.07486631016053,309.5971563981043
2022-02-23,429.41176470588243,274.59069366652307,434.7593582887701,299.0952175786299
2022-02-24,436.0962566844921,295.59457130547185,441.4438502673798,334.1016803102111
2022-02-25,442.7807486631017,302.59586385178807,448.12834224598936,330.60103403705295
2022-02-28,449.4652406417114,288.5932787591555,454.81283422459904,327.1003877638949
2022-03-02,456.14973262032095,281.5919862128393,461.4973262032086,302.59586385178807
2022-03-03,462.83422459893063,267.58940112020684,468.1818181818183,295.59457130547185
2022-03-04,469.5187165775402,274.59069366652307,474.8663101604279,292.0939250323137
2022-03-07,476.2032085561499,260.5881085738906,481.55080213903756,292.0939250323137
2022-03-08,482.88770053475946,271.0900473933649,488.23529411764713,302.59586385178807
2022-03-10,489.57219251336903,271.0900473933649,494.9197860962567,285.09263248599746
2022-03-11,496.2566844919787,271.0900473933649,501.6042780748664,292.0939250323137
2022-03-14,502.9411764705883,285.09263248599746,508.288770053476,309.5971563981043
2022-03-15,509.625668449198,278.09133993968123,514.9732620320857,320.0990952175787
2022-03-16,516.3101604278075,257.08746230073245,521.6577540106953,285.09263248599746
2022-03-17,522.9946524064171,183.57389056441195,528.3422459893048,260.5881085738906
2022-03-18,529.6791443850268,110.06031882809134,535.0267379679145,232.58293838862562
2022-03-21,536.3636363636364,166.07065919862134,541.7112299465241,218.58035329599318
2022-03-22,543.0481283422461,190.57518311072818,548.3957219251338,236.08358466178368
2022-03-23,549.7326203208556,197.5764756570444,555.0802139037434,232.58293838862562
2022-03-24,556.4171122994653,225.5816458423094,561.764705882353,239.58423093494184
2022-03-25,563.1016042780749,208.0784144765188,568.4491978609626,239.58423093494184
2022-03-28,569.7860962566846,211.57906074967684,575.1336898395723,232.58293838862562
2022-03-29,576.4705882352941,204.57776820336062,581.8181818181819,229.08229211546745
2022-03-30,583.1550802139038,190.57518311072818,588.5026737967916,222.08099956915123
2022-03-31,589.8395721925135,208.0784144765188,595.1871657754012,232.58293838862562
2022-04-01,596.5240641711231,229.08229211546745,601.8716577540108,246.58552348125806
2022-04-04,603.2085561497328,239.58423093494184,608.5561497326205,257.08746230073245
2022-04-05,609.8930481283423,243.0848772081,615.2406417112301,253.5868160275743
2022-04-06,616.577540106952,246.58552348125806,621.9251336898398,267.58940112020684
2022-04-07,623.2620320855616,250.08616975441623,628.6096256684493,271.0900473933649
2022-04-08,629.9465240641712,243.0848772081,635.2941176470589,267.58940112020684
2022-04-11,636.6310160427809,257.08746230073245,641.9786096256686,274.59069366652307
2022-04-12,643.3155080213904,271.0900473933649,648.6631016042782,295.59457130547185
2022-04-13,650.0000000000001,271.0900473933649,655.3475935828878,302.59586385178807
2022-04-14,656.6844919786097,257.08746230073245,662.0320855614974,281.5919862128393
2022-04-15,663.3689839572194,246.58552348125806,668.7165775401071,271.0900473933649
2022-04-18,670.0534759358289,250.08616975441623,675.4010695187167,271.0900473933649
2022-04-19,676.7379679144386,250.08616975441623,682.0855614973264,267.58940112020684
2022-04-20,683.4224598930482,257.08746230073245,688.7700534759359,278.09133993968123
2022-04-21,690.1069518716579,264.0887548470487,695.4545454545456,281.5919862128393
2022-04-22,696.7914438502675,278.09133993968123,702.1390374331552,288.5932787591555
2022-04-25,703.4759358288771,292.0939250323137,708.8235294117649,313.09780267126246
2022-04-26,710.1604278074867,299.0952175786299,715.5080213903744,309.5971563981043
2022-04-27,716.8449197860964,306.0965101249461,722.1925133689841,323.59974149073673
2022-04-28,723.529411764706,302.59586385178807,728.8770053475937,320.0990952175787
2022-04-29,730.2139037433157,288.5932787591555,735.5614973262034,309.5971563981043
2022-05-02,736.8983957219252,295.59457130547185,742.245989304813,313.09780267126246
2022-05-03,743.5828877005349,288.5932787591555,748.9304812834226,306.0965101249461
2022-05-04,750.2673796791445,292.0939250323137,755.6149732620322,316.5984489444205
2022-05-06,756.9518716577542,316.5984489444205,762.2994652406419,337.6023265833693
2022-05-09,763.6363636363637,337.6023265833693,768.9839572192515,372.6087893149505
2022-05-10,770.3208556149734,362.1068504954761,775.6684491978612,397.11331322705735
2022-05-11,777.005347593583,348.10426540284357,782.3529411764707,372.6087893149505
2022-05-12,783.6898395721927,355.1055579491599,789.0374331550804,390.1120206807411
2022-05-13,790.3743315508023,362.1068504954761,795.72192513369,386.61137440758296
2022-05-16,797.0588235294119,341.10297285652734,802.4064171122997,362.1068504954761
2022-05-17,803.7433155080215,344.6036191296855,809.0909090909092,355.1055579491599
2022-05-18,810.4278074866312,327.1003877638949,815.7754010695189,365.6074967686342
2022-05-19,817.1122994652408,348.10426540284357,822.4598930481285,372.6087893149505
2022-05-20,823.7967914438505,344.6036191296855,829.1443850267382,358.60620422231796
2022-05-23,830.48128342246,330.60103403705295,835.8288770053477,358.60620422231796
2022-05-24,837.1657754010696,337.6023265833693,842.5133689839573,358.60620422231796
2022-05-25,843.8502673796793,344.6036191296855,849.197860962567,362.1068504954761
2022-05-26,850.5347593582889,341.10297285652734,855.8823529411766,358.60620422231796
2022-05-27,857.2192513368985,344.6036191296855,862.5668449197863,358.60620422231796
2022-05-30,863.9037433155081,334.1016803102111,869.2513368983958,351.60491167600173
2022-05-31,870.5882352941178,337.6023265833693,875.9358288770055,355.1055579491599
2022-06-02,877.2727272727274,344.6036191296855,882.6203208556151,355.1055579491599
2022-06-03,883.957219251337,344.6036191296855,889.3048128342248,355.1055579491599
2022-06-07,890.6417112299466,351.60491167600173,895.9893048128343,379.61008186126674
2022-06-08,897.3262032085563,365.6074967686342,902.673796791444,383.1107281344248
2022-06-09,904.0106951871659,379.61008186126674,909.3582887700536,400.6139595002154
2022-06-10,910.6951871657756,390.1120206807411,916.0427807486633,421.6178371391642
2022-06-13,917.3796791443851,428.6191296854804,922.7272727272729,453.12365359758724
2022-06-14,924.0641711229948,460.12494614390346,929.4117647058825,484.6294700560104
2022-06-15,930.7486631016044,474.127531236536,936.0962566844921,493.0310211115899
2022-06-16,937.4331550802141,474.127531236536,942.7807486631018,512.6346402412753
2022-06-17,944.1176470588236,490.23050409306336,949.4652406417114,530.1378716070659
2022-06-20,950.8021390374333,490.930633347695,956.1497326203211,532.2382593709608
2022-06-21,957.4866310160429,512.6346402412753,962.8342245989306,529.4377423524343
2022-06-22,964.1711229946526,493.0310211115899,969.5187165775403,514.7350280051702
2022-06-23,970.8556149732622,504.2330891856958,976.2032085561499,551.1417492460147
2022-06-24,977.5401069518718,525.2369668246446,982.8877005347596,560.2434295562258
2022-06-27,984.2245989304814,495.1314088754847,989.5721925133691,525.9370960792762
2022-06-28,990.9090909090911,497.2317966393796,996.2566844919788,514.7350280051702
2022-06-29,997.5935828877007,493.7311503662214,1002.9411764705884,509.13399396811724
2022-06-30,1004.2780748663104,493.0310211115899,1009.6256684491981,507.03360620422234
2022-07-01,1010.9625668449199,498.63205514864285,1016.3101604278077,519.6359327875915
2022-07-04,1017.6470588235296,513.3347694959069,1022.9946524064173,537.1391641533821
2022-07-05,1024.3315508021392,493.0310211115899,1029.679144385027,525.2369668246446
2022-07-06,1031.0160427807489,435.6204222317966,1036.3636363636367,495.1314088754847
2022-07-07,1037.7005347593583,442.62171477811285,1043.0481283422462,463.6255924170616
2022-07-08,1044.385026737968,435.6204222317966,1049.7326203208559,456.6242998707454
2022-07-11,1051.0695187165777,407.61525204653174,1056.4171122994655,449.6230073244292
2022-07-12,1057.7540106951872,393.6126669538992,1063.101604278075,428.6191296854804
2022-07-13,1064.4385026737968,400.6139595002154,1069.7860962566847,439.1210685049548
2022-07-14,1071.1229946524065,411.1158983196898,1076.4705882352944,435.6204222317966
2022-07-15,1077.8074866310162,404.11460577337357,1083.155080213904,428.6191296854804
2022-07-18,1084.4919786096257,393.6126669538992,1089.8395721925135,421.6178371391642
2022-07-19,1091.1764705882354,393.6126669538992,1096.5240641711232,411.1158983196898
2022-07-20,1097.860962566845,393.6126669538992,1103.2085561497329,411.1158983196898
2022-07-21,1104.5454545454545,390.1120206807411,1109.8930481283423,414.61654459284796
2022-07-22,1111.2299465240642,404.11460577337357,1116.577540106952,432.11977595863857
2022-07-25,1117.9144385026739,404.11460577337357,1123.2620320855617,449.6230073244292
2022-07-26,1124.5989304812836,425.11848341232223,1129.9465240641714,439.1210685049548
2022-07-27,1131.283422459893,425.11848341232223,1136.6310160427809,439.1210685049548
2022-07-28,1137.9679144385027,425.11848341232223,1143.3155080213905,442.62171477811285
2022-07-29,1144.6524064171124,428.6191296854804,1150.0000000000002,453.12365359758724
2022-08-01,1151.336898395722,442.62171477811285,1156.68449197861,460.12494614390346
2022-08-02,1158.0213903743315,449.6230073244292,1163.3689839572194,474.127531236536
2022-08-03,1164.7058823529412,435.6204222317966,1170.053475935829,467.1262386902198
2022-08-04,1171.390374331551,421.6178371391642,1176.7379679144387,446.122361051271
2022-08-05,1178.0748663101606,425.11848341232223,1183.4224598930484,442.62171477811285
2022-08-08,1184.75935828877,421.6178371391642,1190.1069518716579,435.6204222317966
2022-08-09,1191.4438502673797,425.11848341232223,1196.7914438502676,439.1210685049548
2022-08-10,1198.1283422459894,435.6204222317966,1203.4759358288773,456.6242998707454
2022-08-11,1204.812834224599,435.6204222317966,1210.160427807487,446.122361051271
2022-08-12,1211.4973262032086,435.6204222317966,1216.8449197860964,449.6230073244292
2022-08-16,1218.1818181818182,432.11977595863857,1223.529411764706,442.62171477811285
2022-08-17,1224.866310160428,432.11977595863857,1230.2139037433158,449.6230073244292
2022-08-18,1231.5508021390376,439.1210685049548,1236.8983957219255,467.1262386902198
2022-08-19,1238.235294117647,456.6242998707454,1243.582887700535,474.127531236536
2022-08-22,1244.9197860962568,470.62688496337785,1250.2673796791446,484.6294700560104
2022-08-23,1251.6042780748664,477.62817750969407,1256.9518716577543,490.930633347695
2022-08-24,1258.2887700534761,477.62817750969407,1263.636363636364,488.8302455838001
2022-08-25,1264.9732620320856,467.1262386902198,1270.3208556149734,481.12882378285224
2022-08-26,1271.6577540106953,463.6255924170616,1277.005347593583,477.62817750969407
2022-08-29,1278.342245989305,488.8302455838001,1283.6898395721928,496.53166738474795
2022-08-30,1285.0267379679144,487.4299870745368,1290.3743315508023,494.43127962085305
2022-08-31,1291.711229946524,481.12882378285224,1297.058823529412,495.8315381301163
2022-09-01,1298.3957219251338,485.3295993106419,1303.7433155080216,502.83283067643254
2022-09-02,1305.0802139037435,495.1314088754847,1310.4278074866313,509.13399396811724
2022-09-05,1311.764705882353,505.63334769495907,1317.1122994652408,521.0361912968548
2022-09-06,1318.4491978609626,512.6346402412753,1323.7967914438505,522.436449806118
2022-09-07,1325.1336898395723,518.93580353296,1330.4812834224601,535.738905644119
2022-09-08,1331.818181818182,525.2369668246446,1337.1657754010698,535.0387763894873
2022-09-13,1338.5026737967914,507.03360620422234,1343.8502673796793,530.8380008616975
2022-09-14,1345.1871657754011,519.6359327875915,1350.534759358289,532.9383886255924
2022-09-15,1351.8716577540108,515.4351572598018,1357.2192513368987,530.1378716070659
2022-09-16,1358.5561497326205,528.7376130978026,1363.9037433155083,540.6398104265403
2022-09-19,1365.24064171123,535.738905644119,1370.5882352941178,555.3425247738044
2022-09-20,1371.9251336898396,509.8341232227489,1377.2727272727275,552.542007755278
2022-09-21,1378.6096256684493,537.8392934080138,1383.9572192513372,556.042654028436
2022-09-22,1385.294117647059,546.2408444635932,1390.6417112299468,567.9448513571737
2022-09-23,1391.9786096256685,556.042654028436,1397.3262032085563,570.7453683757002
2022-09-26,1398.6631016042782,575.6462731581215,1404.010695187166,608.5523481258078
2022-09-27,1405.3475935828878,600.1507970702284,1410.6951871657757,618.3541576906506
2022-09-28,1412.0320855614975,592.4493752692805,1417.3796791443854,620.4545454545455
2022-09-29,1418.716577540107,589.648858250754,1424.0641711229948,608.5523481258078
2022-09-30,1425.4010695187167,568.6449806118053,1430.7486631016045,612.7531236535976
2022-10-04,1432.0855614973264,569.3451098664369,1437.4331550802142,599.4506678155967
2022-10-05,1438.770053475936,560.2434295562258,1444.1176470588239,581.2473071951745
2022-10-06,1445.4545454545455,565.8444635932788,1450.8021390374333,581.2473071951745
2022-10-07,1452.1390374331552,570.7453683757002,1457.486631016043,581.2473071951745
