Date,Xmin,Ymin,Xmax,Ymax
2022-11-23,10.181818181818183,181.1358024691358,18.409550045913683,194.96296296296282
2022-11-24,20.466483011937562,179.87878787878776,28.694214876033065,188.67789001122333
2022-11-25,30.751147842056938,168.56565656565635,38.97887970615244,183.64983164983164
2022-11-28,41.035812672176306,176.10774410774388,49.26354453627181,211.3041526374859
2022-11-29,51.32047750229568,191.19191919191917,59.54820936639118,213.81818181818176
2022-11-30,61.605142332415056,174.85072951739608,69.83287419651056,210.04713804713788
2022-12-01,71.88980716253444,147.1964085297418,80.11753902662994,169.8226711560044
2022-12-02,82.1744719926538,137.14029180695843,90.40220385674931,163.53759820426467
2022-12-05,92.45913682277319,122.05611672278337,100.68686868686869,153.4814814814813
2022-12-06,102.74380165289256,129.5982042648709,110.97153351698806,158.50953984287298
2022-12-07,113.02846648301194,135.8832772166104,121.25619834710744,161.02356902356883
2022-12-08,123.31313131313131,134.6262626262626,131.5408631772268,157.25252525252517
2022-12-09,133.59779614325066,137.14029180695843,141.82552800734618,157.25252525252517
2022-12-12,143.88246097337006,111.99999999999977,152.11019283746558,148.4534231200896
2022-12-13,154.16712580348943,10.181818181818016,162.39485766758494,104.45791245791224
2022-12-14,164.4517906336088,22.75196408529723,172.67952249770428,73.03254769921432
2022-12-15,174.7364554637282,22.75196408529723,182.9641873278237,56.691358024691226
2022-12-16,185.02112029384756,29.037037037036953,193.24885215794308,62.97643097643095
2022-12-19,195.30578512396696,41.60718294051617,203.53351698806247,98.17283950617275
2022-12-20,205.59044995408632,100.68686868686859,213.81818181818184,135.8832772166104
