Date,Xmin,Ymin,Xmax,Ymax
2021-12-10,81.81818181818186,94.49451410658298,87.16577540106955,114.87068965517233
2021-12-13,88.50267379679148,80.48589341692787,93.85026737967918,121.23824451410655
2021-12-14,95.1871657754011,99.58855799373032,100.5347593582888,125.058777429467
2021-12-15,101.87165775401073,75.39184952978053,107.21925133689842,114.87068965517233
2021-12-16,108.55614973262036,75.39184952978053,113.90374331550805,100.86206896551721
2021-12-17,115.24064171122998,93.22100313479632,120.58823529411768,141.6144200626959
2021-12-20,121.92513368983961,66.47727272727275,127.27272727272731,160.71708463949835
2021-12-21,128.60962566844924,111.05015673981188,133.95721925133694,156.8965517241379
2021-12-22,135.29411764705887,144.16144200626945,140.64171122994657,192.55485893416926
2021-12-23,141.97860962566847,147.98197492163013,147.32620320855617,193.82836990595615
2021-12-24,148.6631016042781,154.34952978056413,154.0106951871658,206.56347962382438
2021-12-27,155.34759358288773,190.00783699059548,160.69518716577542,220.5721003134795
2021-12-28,162.03208556149735,170.90517241379303,167.37967914438505,195.10188087774281
2021-12-29,168.71657754010698,99.58855799373032,174.06417112299468,184.91379310344814
2021-12-30,175.4010695187166,160.71708463949835,180.7486631016043,184.91379310344814
2022-01-03,182.08556149732624,140.340909090909,187.43315508021394,190.00783699059548
2022-01-04,188.77005347593587,145.43495297805634,194.11764705882356,173.4521943573668
2022-01-05,195.4545454545455,164.5376175548588,200.8021390374332,205.2899686520375
2022-01-06,202.13903743315512,200.19592476489015,207.48663101604282,247.31583072100307
2022-01-07,208.82352941176478,212.9310344827586,214.17112299465248,240.94827586206884
2022-01-10,215.50802139037438,225.66614420062683,220.85561497326208,260.0509404388715
2022-01-11,222.192513368984,243.49529780564262,227.5401069518717,337.73510971786834
2022-01-12,228.87700534759364,256.23040752351085,234.22459893048133,307.1708463949843
2022-01-13,235.56149732620327,254.95689655172418,240.90909090909096,291.8887147335423
2022-01-14,242.2459893048129,266.41849529780563,247.5935828877006,291.8887147335423
2022-01-17,248.93048128342252,279.153605015674,254.27807486631022,317.358934169279
2022-01-18,255.61497326203215,289.34169278996865,260.9625668449199,349.1967084639498
2022-01-19,262.2994652406418,332.641065830721,267.6470588235295,368.29937304075236
2022-01-20,268.9839572192514,323.7264890282131,274.33155080213913,364.4788401253918
2022-01-21,275.66844919786104,323.7264890282131,281.01604278074876,354.2907523510971
2022-01-24,282.35294117647067,339.0086206896551,287.7005347593584,377.21394984326014
2022-01-25,289.0374331550803,360.65830721003135,294.38502673796796,417.9663009404388
2022-01-26,295.7219251336899,382.3079937304075,301.0695187165776,424.33385579937305
2022-01-27,302.40641711229955,402.6841692789968,307.7540106951872,475.2742946708464
2022-01-28,309.0909090909092,407.77821316614416,314.43850267379685,472.72727272727275
2022-02-03,315.7754010695188,351.74373040752346,321.1229946524065,392.49608150470215
2022-02-04,322.4598930481284,351.74373040752346,327.80748663101605,381.0344827586207
2022-02-07,329.14438502673806,367.02586206896547,334.49197860962573,397.5901253918495
2022-02-08,335.82887700534764,312.26489028213166,341.1764705882353,375.94043887147336
2022-02-09,342.5133689839573,351.74373040752346,347.860962566845,381.0344827586207
2022-02-10,349.1978609625669,341.5556426332288,354.54545454545456,378.48746081504703
2022-02-11,355.8823529411766,386.12852664576803,361.22994652406425,407.77821316614416
2022-02-14,362.56684491978615,398.8636363636364,367.9144385026738,442.16300940438873
2022-02-15,369.25133689839583,410.3252351097178,374.5989304812835,449.80407523510974
2022-02-16,375.9358288770054,378.48746081504703,381.2834224598931,439.61598746081506
2022-02-17,382.6203208556151,337.73510971786834,387.96791443850276,398.8636363636364
2022-02-18,389.30481283422466,369.57288401253913,394.65240641711233,406.5047021943574
2022-02-21,395.98930481283435,372.1199059561128,401.336898395722,406.5047021943574
2022-02-22,402.6737967914439,379.7609717868338,408.0213903743316,402.6841692789968
2022-02-23,409.3582887700536,361.93181818181813,414.7058823529413,387.4020376175548
2022-02-24,416.0427807486632,365.7523510971787,421.39037433155084,398.8636363636364
2022-02-25,422.72727272727286,317.358934169279,428.07486631016053,369.57288401253913
2022-02-28,429.41176470588243,355.564263322884,434.7593582887701,377.21394984326014
2022-03-02,436.0962566844921,335.1880877742947,441.4438502673798,375.94043887147336
2022-03-03,442.7807486631017,327.54702194357367,448.12834224598936,355.564263322884
2022-03-04,449.4652406417114,337.73510971786834,454.81283422459904,369.57288401253913
2022-03-07,456.14973262032095,370.846394984326,461.4973262032086,419.2398119122257
2022-03-08,462.83422459893063,398.8636363636364,468.1818181818183,435.7954545454545
2022-03-10,469.5187165775402,379.7609717868338,474.8663101604279,403.9576802507837
2022-03-11,476.2032085561499,364.4788401253918,481.55080213903756,389.9490595611285
2022-03-14,482.88770053475946,360.65830721003135,488.23529411764713,414.1457680250784
2022-03-15,489.57219251336903,396.3166144200627,494.9197860962567,428.1543887147335
2022-03-16,496.2566844919787,368.29937304075236,501.6042780748664,401.41065830721004
2022-03-17,502.9411764705883,326.2735109717868,508.288770053476,361.93181818181813
2022-03-18,509.625668449198,317.358934169279,514.9732620320857,350.4702194357367
2022-03-21,516.3101604278075,342.8291536050157,521.6577540106953,363.205329153605
2022-03-22,522.9946524064171,336.46159874608145,528.3422459893048,378.48746081504703
2022-03-23,529.6791443850268,345.37617554858934,535.0267379679145,364.4788401253918
2022-03-24,536.3636363636364,354.2907523510971,541.7112299465241,387.4020376175548
2022-03-25,543.0481283422461,355.564263322884,548.3957219251338,378.48746081504703
2022-03-28,549.7326203208556,360.65830721003135,555.0802139037434,397.5901253918495
2022-03-29,556.4171122994653,353.01724137931035,561.764705882353,393.76959247648904
2022-03-30,563.1016042780749,339.0086206896551,568.4491978609626,364.4788401253918
2022-03-31,569.7860962566846,347.923197492163,575.1336898395723,372.1199059561128
2022-04-01,576.4705882352941,350.4702194357367,581.8181818181819,377.21394984326014
2022-04-04,583.1550802139038,367.02586206896547,588.5026737967916,384.85501567398114
2022-04-05,589.8395721925135,356.8377742946708,595.1871657754012,379.7609717868338
2022-04-06,596.5240641711231,365.7523510971787,601.8716577540108,387.4020376175548
2022-04-07,603.2085561497328,381.0344827586207,608.5561497326205,403.9576802507837
2022-04-08,609.8930481283423,374.66692789968647,615.2406417112301,400.13714733542315
2022-04-11,616.577540106952,392.49608150470215,621.9251336898398,409.05172413793105
2022-04-12,623.2620320855616,406.5047021943574,628.6096256684493,437.0689655172414
2022-04-13,629.9465240641712,386.12852664576803,635.2941176470589,417.9663009404388
2022-04-14,636.6310160427809,370.846394984326,641.9786096256686,391.22257053291537
2022-04-15,643.3155080213904,327.54702194357367,648.6631016042782,402.6841692789968
2022-04-18,650.0000000000001,268.9655172413793,655.3475935828878,337.73510971786834
2022-04-19,656.6844919786097,257.50391849529774,662.0320855614974,282.9741379310344
2022-04-20,663.3689839572194,248.58934169278996,668.7165775401071,275.3330721003134
2022-04-21,670.0534759358289,232.03369905956106,675.4010695187167,276.6065830721003
2022-04-22,676.7379679144386,242.22178683385573,682.0855614973264,304.62382445141066
2022-04-25,683.4224598930482,215.47805642633216,688.7700534759359,281.70062695924764
2022-04-26,690.1069518716579,182.3667711598746,695.4545454545456,240.94827586206884
2022-04-27,696.7914438502675,145.43495297805634,702.1390374331552,215.47805642633216
2022-04-28,703.4759358288771,123.78526645768034,708.8235294117649,175.99921630094036
2022-04-29,710.1604278074867,125.058777429467,715.5080213903744,175.99921630094036
2022-05-02,716.8449197860964,121.23824451410655,722.1925133689841,163.26410658307213
2022-05-03,723.529411764706,137.79388714733545,728.8770053475937,170.90517241379303
2022-05-04,730.2139037433157,151.80250783699057,735.5614973262034,191.28134796238237
2022-05-06,736.8983957219252,181.0932601880877,742.245989304813,230.76018808777417
2022-05-09,743.5828877005349,192.55485893416926,748.9304812834226,304.62382445141066
2022-05-10,750.2673796791445,286.794670846395,755.6149732620322,331.3675548589341
2022-05-11,756.9518716577542,279.153605015674,762.2994652406419,336.46159874608145
2022-05-12,763.6363636363637,257.50391849529774,768.9839572192515,322.45297805642633
2022-05-13,770.3208556149734,286.794670846395,775.6684491978612,317.358934169279
2022-05-16,777.005347593583,238.40125391849529,782.3529411764707,302.076802507837
2022-05-17,783.6898395721927,277.8800940438871,789.0374331550804,307.1708463949843
